0,0
1,26.015930175781
2,34.195823669434
3,29.150421142578
4,13.026508331299
5,8.2554559707642
6,5.7255921363831
7,6.2916321754456
8,3.8439033031464
9,2.9351518154144
10,3.7402927875519
11,3.0549201965332
12,2.2804691791534
13,2.7775106430054
14,2.920506477356
15,3.0761027336121
16,2.8572692871094
17,4.0447688102722
18,2.6569032669067
19,3.0488514900208
20,3.9635727405548
21,1.7637183666229
22,2.9550197124481
23,2.0763449668884
24,2.8051075935364
25,3.2141363620758
26,1.9715731143951
27,3.2363498210907
28,3.3165254592896
29,1.9519580602646
30,3.5268921852112
31,3.5026144981384
32,7.7885856628418
33,5.7314929962158
34,5.2412986755371
35,5.6887097358704
36,5.2032914161682
37,5.6308975219727
38,7.9823741912842
39,5.2535705566406
40,5.3291745185852
41,5.2984590530396
42,2.5934846401215
43,2.0805902481079
44,1.8517880439758
45,1.8303790092468
46,1.6299605369568
47,2.0959951877594
48,2.0499494075775
49,1.9261527061462
50,1.5297943353653
51,2.5894756317139
52,2.9609212875366
53,1.4792019128799
54,1.280085682869
55,1.3881704807281
56,1.2376668453217
57,1.3207745552063
58,1.1270861625671
59,1.1928820610046
60,1.2227866649628
61,1.1031491756439
62,1.4587601423264
63,1.8965349197388
64,1.6620601415634
65,1.360301733017
66,1.614321231842
67,1.1617121696472
68,1.4898310899734
69,1.7570996284485
70,3.6424324512482
71,0.9107768535614
72,1.166200876236
73,0.98840320110321
74,1.2630286216736
75,1.1368374824524
76,1.0633095502853
77,1.1519622802734
78,1.2427541017532
79,1.854018330574
80,2.3512403964996
81,2.5808215141296
82,1.5047080516815
83,1.5330917835236
84,2.1766204833984
85,2.6680693626404
86,2.7664318084717
87,1.0555663108826
88,1.7565388679504
89,1.2749935388565
90,1.9644303321838
91,2.4591491222382
92,1.3388556241989
93,1.6791698932648
94,2.3985595703125
95,3.2120409011841
96,3.955011844635
97,5.4828572273254
98,1.1563787460327
99,1.3268463611603
100,1.2616530656815
101,1.3453311920166
102,1.5006730556488
103,1.4168927669525
104,1.3038680553436
105,1.493373632431
106,1.4946565628052
107,2.4712009429932
108,1.2823168039322
109,1.7405574321747
110,2.6030170917511
111,1.3627142906189
112,1.9068720340729
113,2.2105522155762
114,1.6614103317261
115,2.3556733131409
116,4.1264405250549
117,5.7295784950256
118,2.3086500167847
119,1.4573620557785
120,1.387264251709
121,1.6606094837189
122,1.6121346950531
123,1.6830757856369
124,2.6714520454407
125,1.5210500955582
126,2.101744890213
127,2.6048455238342
128,1.3684651851654
129,1.1614900827408
130,1.6024762392044
131,1.5688734054565
132,1.1223607063293
133,1.5348476171494
134,1.3649507761002
135,2.3196501731873
136,4.1574077606201
137,4.3186030387878
138,2.1956944465637
139,1.8432054519653
140,2.0116314888
141,1.746629357338
142,2.7780129909515
143,1.2953577041626
144,2.1025409698486
145,1.7471630573273
146,2.054044008255
147,1.5802457332611
148,1.5913971662521
149,1.9211699962616
150,2.7774927616119
151,1.1930905580521
152,1.1769151687622
153,1.3326857089996
154,1.3000667095184
155,1.4028432369232
156,1.0960294008255
157,1.1941778659821
158,0.96296590566635
159,1.1123743057251
160,1.3223251104355
161,1.5507116317749
162,1.5869834423065
163,2.0527489185333
164,1.942569732666
165,3.5389647483826
166,4.9629774093628
167,5.1667995452881
168,0.96025067567825
169,1.2152664661407
170,0.99795335531235
171,1.1919682025909
172,1.0664525032043
173,1.1972749233246
174,1.1806687116623
175,1.0785384178162
176,1.0401577949524
177,1.0783296823502
178,1.0333157777786
179,1.0463087558746
180,1.0154005289078
181,1.2287244796753
182,0.99220883846283
183,1.0638072490692
184,1.1177639961243
185,0.96446824073792
186,1.0256019830704
187,1.048397064209
188,1.0627187490463
189,0.94926774501801
190,0.99908673763275
191,1.1245787143707
192,1.0159652233124
193,1.058336019516
194,1.137188911438
195,1.1948013305664
196,1.2010766267776
197,1.0651161670685
198,0.99646651744843
199,0.95245611667633
200,1.0465928316116
